student_id,semester,branch,attendance_percentage,study_hours_per_week,assignment_completion_percentage,previous_sgpa,previous_cgpa,backlog_count,current_failed_courses,low_performance_course_count,performance_trend,INDEPENDENT_RISK_LABEL
41,4,EEE,71.07,15.47,79.51,9.38,9.35,0,0,0,STABLE,LOW
41,5,EEE,63.74,14.92,78.27,9.27,9.33,0,0,0,DECLINING,LOW
41,6,EEE,77.87,15.71,86.91,8.54,9.17,0,0,0,IMPROVING,LOW
41,7,EEE,57.42,13.28,70.25,9.54,9.23,0,0,0,STABLE,MEDIUM
41,8,EEE,70.61,14.48,78.5,9.75,9.3,0,0,0,STABLE,LOW
42,1,ME,81.41,15.14,68.82,,,0,0,0,STABLE,LOW
42,2,ME,72.68,22.78,73.13,9.2,9.2,0,0,0,IMPROVING,LOW
42,3,ME,86.74,12.67,93.81,9.71,9.45,0,0,0,STABLE,LOW
42,4,ME,72.21,5.19,75.77,9.75,9.54,0,0,0,DECLINING,LOW
42,5,ME,100.0,18.0,78.12,9.4,9.5,0,0,0,IMPROVING,LOW
42,6,ME,84.92,5.92,70.22,10.0,9.58,0,0,0,DECLINING,LOW
42,7,ME,95.22,12.34,71.84,9.21,9.52,0,0,1,DECLINING,LOW
42,8,ME,88.58,19.31,81.15,8.5,9.41,0,0,0,IMPROVING,LOW
43,1,ME,94.96,2.0,70.73,,,0,0,0,STABLE,LOW
43,2,ME,91.94,12.53,90.04,8.13,8.13,0,0,2,DECLINING,MEDIUM
43,3,ME,90.18,4.62,62.34,7.79,7.97,0,0,0,DECLINING,LOW
43,4,ME,88.64,8.02,69.02,7.17,7.73,0,0,0,STABLE,MEDIUM
43,5,ME,82.22,12.56,63.78,7.0,7.54,0,0,1,IMPROVING,MEDIUM
43,6,ME,92.47,9.61,63.66,7.55,7.54,1,1,1,DECLINING,MEDIUM
43,7,ME,83.84,8.39,67.99,5.86,7.25,1,0,0,IMPROVING,MEDIUM
43,8,ME,96.05,10.43,62.52,7.5,7.27,1,0,0,IMPROVING,LOW
44,1,EEE,92.31,21.92,98.45,,,0,0,0,STABLE,LOW
44,2,EEE,93.84,22.31,93.89,9.54,9.54,0,0,0,STABLE,LOW
44,3,EEE,93.57,16.93,91.41,9.57,9.56,0,0,0,STABLE,LOW
44,4,EEE,90.91,23.43,100.0,9.46,9.53,0,0,0,DECLINING,LOW
44,5,EEE,91.5,23.31,89.15,8.82,9.37,0,0,1,STABLE,LOW
44,6,EEE,93.49,18.67,94.17,8.54,9.2,0,0,0,IMPROVING,LOW
44,7,EEE,89.06,25.8,85.76,9.23,9.21,0,0,0,STABLE,LOW
44,8,EEE,95.74,26.16,95.67,9.33,9.22,0,0,0,IMPROVING,LOW
45,1,CSE,95.84,7.2,72.01,,,0,0,0,STABLE,LOW
45,2,CSE,83.15,14.4,85.88,8.36,8.36,0,0,1,STABLE,LOW
45,3,CSE,93.08,15.02,82.77,8.43,8.4,0,0,0,STABLE,LOW
45,4,CSE,98.72,15.24,74.48,8.45,8.42,0,0,0,STABLE,LOW
45,5,CSE,92.51,14.59,72.1,8.4,8.41,0,0,0,IMPROVING,LOW
45,6,CSE,90.12,2.0,71.67,8.79,8.49,0,0,1,DECLINING,LOW
45,7,CSE,74.44,10.09,78.13,7.71,8.35,0,0,0,IMPROVING,LOW
45,8,CSE,77.61,12.64,76.46,10.0,8.51,0,0,0,DECLINING,LOW
46,3,EEE,81.83,16.0,82.08,,,0,0,0,STABLE,MEDIUM
46,4,EEE,60.9,19.21,70.27,8.23,8.23,0,0,0,DECLINING,MEDIUM
46,5,EEE,79.79,19.41,76.95,7.64,7.96,0,0,0,IMPROVING,LOW
46,6,EEE,70.16,15.19,90.39,9.08,8.35,0,0,0,DECLINING,LOW
46,7,EEE,71.74,15.26,67.11,8.15,8.3,0,0,0,DECLINING,MEDIUM
46,8,EEE,75.89,22.81,77.49,7.17,8.08,0,0,0,IMPROVING,LOW
47,3,EEE,71.79,14.47,75.68,,,0,0,0,STABLE,LOW
47,4,EEE,76.41,14.75,87.39,9.62,9.62,0,0,0,STABLE,LOW
47,5,EEE,75.54,11.22,72.34,9.45,9.54,0,0,0,DECLINING,LOW
47,6,EEE,63.2,9.15,70.29,8.54,9.19,0,0,0,STABLE,MEDIUM
47,7,EEE,74.8,7.34,62.8,8.69,9.06,0,0,0,STABLE,LOW
47,8,EEE,60.04,10.52,63.61,8.83,9.02,0,0,0,IMPROVING,LOW
48,1,CSE,68.97,21.24,79.79,,,0,0,2,STABLE,MEDIUM
48,2,CSE,76.99,28.15,100.0,6.64,6.64,0,0,0,IMPROVING,LOW
48,3,CSE,67.37,23.37,100.0,8.07,7.44,0,0,0,DECLINING,MEDIUM
48,4,CSE,69.59,26.15,99.53,7.45,7.44,0,0,0,IMPROVING,LOW
48,5,CSE,67.01,29.92,100.0,8.6,7.78,0,0,1,DECLINING,MEDIUM
48,6,CSE,57.84,24.9,92.49,7.57,7.74,0,0,1,DECLINING,MEDIUM
48,7,CSE,67.53,30.68,100.0,6.36,7.49,0,0,0,IMPROVING,LOW
48,8,CSE,71.48,33.04,100.0,8.12,7.55,0,0,1,DECLINING,MEDIUM
49,1,ME,66.51,25.69,58.01,,,0,0,0,STABLE,LOW
49,2,ME,74.09,11.38,88.28,9.07,9.07,0,0,0,DECLINING,LOW
49,3,ME,72.46,7.23,66.57,8.07,8.59,0,0,0,IMPROVING,LOW
49,4,ME,74.01,13.14,79.81,8.5,8.56,0,0,0,DECLINING,LOW
49,5,ME,84.5,12.44,82.16,8.0,8.41,0,0,0,IMPROVING,LOW
49,6,ME,78.81,5.99,79.78,9.0,8.51,0,0,0,DECLINING,MEDIUM
49,7,ME,65.51,16.41,73.14,8.0,8.42,0,0,0,IMPROVING,LOW
49,8,ME,78.85,7.67,78.85,8.3,8.41,0,0,0,STABLE,LOW
50,1,ECE,73.74,11.5,83.21,,,0,0,0,STABLE,LOW
50,2,ECE,82.24,12.43,71.58,8.0,8.0,0,0,1,DECLINING,MEDIUM
50,3,ECE,67.95,9.43,48.55,7.43,7.69,0,0,0,DECLINING,MEDIUM
50,4,ECE,71.0,9.78,66.65,6.78,7.46,0,0,0,DECLINING,MEDIUM
50,5,ECE,66.25,10.8,73.53,6.25,7.15,0,0,1,IMPROVING,HIGH
50,6,ECE,76.66,9.02,76.92,6.79,7.07,0,0,0,IMPROVING,MEDIUM
50,7,ECE,70.46,6.63,77.55,7.09,7.07,0,0,0,IMPROVING,MEDIUM
50,8,ECE,68.5,7.33,70.02,7.58,7.14,1,1,1,DECLINING,HIGH
51,1,CE,81.84,9.95,80.7,,,0,0,0,STABLE,MEDIUM
51,2,CE,100.0,11.14,60.85,8.07,8.07,0,0,0,IMPROVING,LOW
51,3,CE,91.86,17.41,71.39,8.6,8.33,0,0,0,DECLINING,MEDIUM
51,4,CE,99.39,10.36,73.22,8.0,8.24,0,0,0,IMPROVING,LOW
51,5,CE,83.41,3.84,67.09,8.64,8.32,0,0,0,DECLINING,MEDIUM
51,6,CE,100.0,20.59,67.08,7.75,8.22,0,0,0,IMPROVING,LOW
51,7,CE,100.0,9.77,70.48,9.21,8.39,0,0,0,STABLE,LOW
51,8,CE,100.0,7.55,54.42,9.0,8.45,0,0,0,DECLINING,LOW
52,1,EEE,100.0,21.86,99.93,,,0,0,0,STABLE,LOW
52,2,EEE,100.0,25.82,100.0,8.0,8.0,0,0,1,DECLINING,LOW
52,3,EEE,85.66,20.45,100.0,7.36,7.67,1,1,2,DECLINING,HIGH
52,4,EEE,97.05,16.41,95.11,5.15,6.85,1,0,0,IMPROVING,MEDIUM
52,5,EEE,94.13,17.52,85.94,7.73,7.04,2,1,1,DECLINING,MEDIUM
52,6,EEE,84.86,25.71,99.22,5.85,6.8,2,0,0,IMPROVING,MEDIUM
52,7,EEE,86.11,22.27,93.21,7.23,6.87,2,0,0,DECLINING,MEDIUM
52,8,EEE,86.68,20.25,100.0,6.92,6.88,2,0,1,IMPROVING,LOW
53,1,ECE,77.31,15.94,76.35,,,0,0,1,STABLE,MEDIUM
53,2,ECE,83.13,13.63,80.02,7.25,7.25,0,0,0,IMPROVING,LOW
53,3,ECE,86.65,19.66,86.9,8.21,7.77,0,0,0,IMPROVING,LOW
53,4,ECE,82.08,18.9,85.93,9.0,8.09,0,0,0,DECLINING,MEDIUM
53,5,ECE,83.08,13.71,70.73,8.25,8.13,0,0,0,IMPROVING,LOW
53,6,ECE,66.93,15.3,75.98,9.14,8.36,1,1,1,DECLINING,HIGH
53,7,ECE,68.78,15.75,92.75,6.27,8.04,1,0,1,IMPROVING,MEDIUM
53,8,ECE,71.48,20.9,79.31,7.92,8.02,1,0,0,IMPROVING,MEDIUM
54,3,CSE,72.6,16.43,76.37,,,0,0,0,STABLE,MEDIUM
54,4,CSE,73.13,8.11,62.64,7.82,7.82,0,0,0,DECLINING,MEDIUM
54,5,CSE,79.07,12.82,71.78,6.6,7.12,0,0,0,IMPROVING,MEDIUM
54,6,CSE,90.89,10.18,67.85,7.07,7.1,0,0,1,DECLINING,MEDIUM
54,7,CSE,79.72,11.18,72.88,6.71,7.0,0,0,3,DECLINING,MEDIUM
54,8,CSE,74.77,12.08,81.21,6.38,6.92,0,0,0,IMPROVING,MEDIUM
55,1,CSE,65.52,32.31,100.0,,,0,0,0,STABLE,LOW
55,2,CSE,69.45,28.77,100.0,9.73,9.73,0,0,0,DECLINING,LOW
55,3,CSE,63.17,22.55,100.0,9.14,9.4,0,0,0,STABLE,LOW
55,4,CSE,77.56,24.11,100.0,9.0,9.28,0,0,0,IMPROVING,LOW
55,5,CSE,78.4,25.96,100.0,9.4,9.31,0,0,0,DECLINING,LOW
55,6,CSE,91.25,31.7,100.0,8.71,9.18,0,0,0,IMPROVING,LOW
55,7,CSE,81.56,28.22,100.0,9.36,9.22,0,0,0,IMPROVING,LOW
55,8,CSE,74.43,27.06,100.0,10.0,9.29,0,0,0,DECLINING,LOW
56,1,EEE,80.42,13.5,72.59,,,0,0,0,STABLE,LOW
56,2,EEE,76.74,17.76,73.85,8.77,8.77,0,0,0,IMPROVING,LOW
56,3,EEE,83.38,14.57,93.04,9.57,9.19,0,0,0,DECLINING,LOW
56,4,EEE,69.34,14.95,77.11,8.77,9.05,0,0,0,DECLINING,MEDIUM
56,5,EEE,83.47,16.97,67.55,8.18,8.86,0,0,0,IMPROVING,LOW
56,6,EEE,87.03,16.2,78.37,9.0,8.89,0,0,0,DECLINING,LOW
56,7,EEE,89.53,16.98,75.28,8.69,8.86,0,0,0,IMPROVING,LOW
56,8,EEE,81.3,12.22,86.86,9.5,8.94,0,0,0,DECLINING,LOW
57,1,CSE,87.27,16.27,89.3,,,0,0,1,STABLE,LOW
57,2,CSE,73.65,13.84,74.8,7.09,7.09,0,0,0,IMPROVING,LOW
57,3,CSE,81.5,20.07,89.6,7.64,7.4,0,0,0,STABLE,LOW
57,4,CSE,76.55,11.12,54.47,7.91,7.56,0,0,2,DECLINING,HIGH
57,5,CSE,83.06,16.05,83.74,6.6,7.27,0,0,0,IMPROVING,LOW
57,6,CSE,84.0,11.98,66.29,7.64,7.35,0,0,0,STABLE,MEDIUM
57,7,CSE,81.44,15.09,70.35,7.79,7.43,0,0,1,DECLINING,HIGH
57,8,CSE,81.53,15.07,77.88,6.25,7.32,0,0,1,IMPROVING,MEDIUM
58,1,ECE,68.23,11.58,86.92,,,0,0,0,STABLE,LOW
58,2,ECE,58.65,14.66,83.18,8.75,8.75,0,0,0,DECLINING,LOW
58,3,ECE,75.32,13.2,76.21,8.36,8.54,0,0,0,DECLINING,MEDIUM
58,4,ECE,50.51,13.65,88.72,8.0,8.4,0,0,0,STABLE,MEDIUM
58,5,ECE,61.01,18.2,86.08,7.75,8.23,0,0,1,STABLE,MEDIUM
58,6,ECE,64.79,15.43,83.72,7.86,8.15,0,0,0,IMPROVING,LOW
58,7,ECE,67.06,10.95,83.08,9.27,8.32,0,0,0,DECLINING,MEDIUM
58,8,ECE,77.97,11.61,70.74,8.67,8.37,0,0,0,STABLE,LOW
59,1,ME,81.96,32.1,100.0,,,0,0,0,STABLE,LOW
59,2,ME,94.79,40.0,100.0,8.8,8.8,0,0,0,STABLE,LOW
59,3,ME,90.65,32.25,100.0,9.0,8.9,0,0,0,IMPROVING,LOW
59,4,ME,88.13,32.78,100.0,9.33,9.02,0,0,0,DECLINING,LOW
59,5,ME,73.71,33.66,100.0,8.6,8.91,0,0,0,STABLE,LOW
59,6,ME,81.96,39.24,100.0,8.36,8.82,0,0,0,IMPROVING,LOW
59,7,ME,83.07,27.83,100.0,9.36,8.91,0,0,0,DECLINING,LOW
59,8,ME,100.0,37.26,100.0,8.7,8.89,0,0,0,IMPROVING,LOW
60,1,ECE,55.98,24.22,88.26,,,0,0,0,STABLE,LOW
60,2,ECE,55.75,24.33,94.06,8.25,8.25,0,0,0,STABLE,MEDIUM
60,3,ECE,46.47,22.04,79.01,8.14,8.19,0,0,0,STABLE,MEDIUM
60,4,ECE,61.72,26.52,93.89,7.89,8.11,0,0,0,IMPROVING,LOW
60,5,ECE,66.18,25.0,100.0,8.25,8.15,0,0,0,STABLE,MEDIUM
60,6,ECE,49.83,25.85,94.54,8.0,8.11,1,1,1,DECLINING,HIGH
60,7,ECE,49.75,22.6,100.0,5.0,7.64,1,0,0,IMPROVING,MEDIUM
60,8,ECE,66.13,20.33,94.29,8.0,7.69,1,0,0,STABLE,MEDIUM
61,1,ME,70.68,2.0,52.67,,,0,0,0,STABLE,MEDIUM
61,2,ME,70.49,6.7,67.24,8.27,8.27,0,0,0,DECLINING,LOW
61,3,ME,72.38,2.0,48.82,7.93,8.1,0,0,0,STABLE,MEDIUM
61,4,ME,84.36,11.14,62.2,8.08,8.1,0,0,0,IMPROVING,LOW
61,5,ME,78.12,3.7,48.51,9.0,8.34,0,0,0,DECLINING,LOW
61,6,ME,69.71,8.9,58.22,7.82,8.25,0,0,0,STABLE,MEDIUM
61,7,ME,85.05,6.47,66.07,7.71,8.16,0,0,0,IMPROVING,LOW
61,8,ME,77.68,3.38,60.46,8.2,8.16,0,0,0,DECLINING,MEDIUM
62,3,ECE,82.58,13.29,80.09,,,0,0,0,STABLE,LOW
62,4,ECE,100.0,23.34,91.45,9.33,9.33,0,0,0,IMPROVING,LOW
62,5,ECE,92.41,20.05,89.86,10.0,9.71,0,0,0,STABLE,LOW
62,6,ECE,91.95,24.89,91.95,10.0,9.83,0,0,0,STABLE,LOW
62,7,ECE,93.65,18.52,78.02,10.0,9.87,0,0,0,DECLINING,LOW
62,8,ECE,95.34,20.31,85.47,9.25,9.74,0,0,0,IMPROVING,LOW
63,1,CSE,74.63,24.39,100.0,,,0,0,1,STABLE,MEDIUM
63,2,CSE,75.59,16.22,95.97,6.82,6.82,0,0,0,DECLINING,HIGH
63,3,CSE,87.5,31.3,100.0,6.5,6.64,0,0,0,IMPROVING,MEDIUM
63,4,CSE,69.88,22.44,93.1,7.18,6.81,0,0,1,DECLINING,MEDIUM
63,5,CSE,68.21,22.43,100.0,6.4,6.69,0,0,1,IMPROVING,MEDIUM
63,6,CSE,86.68,27.4,97.94,6.86,6.72,0,0,0,IMPROVING,LOW
63,7,CSE,73.44,28.68,100.0,7.43,6.85,0,0,0,STABLE,MEDIUM
63,8,CSE,79.43,20.45,84.79,7.25,6.89,1,1,3,DECLINING,HIGH
64,1,ME,65.02,24.85,100.0,,,0,0,1,STABLE,MEDIUM
64,2,ME,45.93,32.36,100.0,7.0,7.0,0,0,0,STABLE,MEDIUM
64,3,ME,54.64,32.81,100.0,7.14,7.07,0,0,0,STABLE,MEDIUM
64,4,ME,60.01,30.12,100.0,7.33,7.15,0,0,2,DECLINING,MEDIUM
64,5,ME,63.51,28.82,100.0,6.0,6.84,0,0,1,IMPROVING,MEDIUM
64,6,ME,60.74,35.07,100.0,7.18,6.9,0,0,1,STABLE,MEDIUM
64,7,ME,58.34,32.88,100.0,7.14,6.94,0,0,1,STABLE,MEDIUM
64,8,ME,54.3,31.71,100.0,7.3,6.98,0,0,0,IMPROVING,LOW
65,1,ME,69.93,15.33,70.61,,,0,0,1,STABLE,LOW
65,2,ME,89.47,9.29,75.73,8.8,8.8,0,0,0,IMPROVING,LOW
65,3,ME,69.3,5.35,71.17,9.64,9.21,0,0,0,DECLINING,LOW
65,4,ME,95.26,13.38,70.76,8.67,9.05,0,0,0,IMPROVING,LOW
65,5,ME,99.77,9.53,86.21,9.4,9.14,0,0,0,DECLINING,LOW
65,6,ME,87.18,6.47,91.79,8.18,8.99,0,0,0,IMPROVING,LOW
65,7,ME,84.85,15.66,76.04,8.71,8.94,0,0,0,STABLE,LOW
65,8,ME,81.1,14.49,78.34,9.0,8.95,0,0,0,STABLE,LOW
66,1,ME,87.07,8.47,70.24,,,0,0,0,STABLE,LOW
66,2,ME,83.21,6.72,64.85,8.73,8.73,0,0,0,DECLINING,MEDIUM
66,3,ME,82.06,15.08,70.69,7.5,8.14,0,0,0,IMPROVING,LOW
66,4,ME,81.1,9.5,69.46,8.75,8.32,0,0,0,DECLINING,MEDIUM
66,5,ME,78.75,11.69,62.94,8.2,8.29,0,0,0,DECLINING,LOW
66,6,ME,83.93,6.44,76.66,7.82,8.21,0,0,0,STABLE,LOW
66,7,ME,77.45,3.45,74.49,7.93,8.16,0,0,0,DECLINING,MEDIUM
66,8,ME,85.97,9.63,66.87,7.4,8.08,0,0,0,IMPROVING,LOW
67,1,EEE,92.85,17.73,90.01,,,0,0,0,STABLE,LOW
67,2,EEE,95.45,12.03,94.29,8.77,8.77,0,0,0,DECLINING,LOW
67,3,EEE,85.84,15.54,100.0,8.29,8.52,0,0,0,DECLINING,LOW
67,4,EEE,98.28,15.92,93.01,7.92,8.32,0,0,0,IMPROVING,LOW
67,5,EEE,94.6,15.18,91.19,8.36,8.33,0,0,0,IMPROVING,LOW
67,6,EEE,90.89,20.96,81.35,8.77,8.42,0,0,0,DECLINING,LOW
67,7,EEE,93.07,11.92,83.21,8.0,8.35,0,0,0,STABLE,LOW
67,8,EEE,100.0,22.76,87.25,8.17,8.33,0,0,0,IMPROVING,LOW
68,1,CE,60.78,23.73,90.22,,,0,0,0,STABLE,LOW
68,2,CE,69.21,17.34,65.34,9.8,9.8,0,0,0,STABLE,LOW
68,3,CE,72.61,13.32,71.47,10.0,9.9,1,1,1,STABLE,LOW
68,4,CE,68.25,12.29,93.13,10.0,9.93,1,0,0,STABLE,LOW
68,5,CE,60.79,12.83,68.37,10.0,9.94,1,0,0,STABLE,LOW
68,6,CE,57.11,19.73,70.05,10.0,9.95,1,0,0,DECLINING,LOW
68,7,CE,62.47,14.08,75.83,9.57,9.89,1,0,0,IMPROVING,LOW
68,8,CE,60.79,13.93,81.0,10.0,9.9,1,0,0,STABLE,LOW
69,1,ME,64.56,20.44,78.42,,,0,0,0,STABLE,LOW
69,2,ME,56.24,15.47,84.34,10.0,10.0,0,0,0,STABLE,LOW
69,3,ME,74.01,19.49,77.75,9.79,9.9,0,0,0,STABLE,LOW
69,4,ME,54.04,16.06,76.81,10.0,9.93,0,0,0,STABLE,LOW
69,5,ME,57.0,11.45,80.48,9.8,9.89,0,0,0,STABLE,LOW
69,6,ME,70.92,13.09,97.52,9.73,9.87,0,0,0,STABLE,LOW
69,7,ME,61.68,16.94,75.46,10.0,9.89,0,0,0,DECLINING,LOW
69,8,ME,71.64,19.42,77.22,9.7,9.87,0,0,0,STABLE,LOW
70,1,EEE,99.08,29.17,100.0,,,0,0,0,STABLE,LOW
70,2,EEE,80.69,18.28,96.16,10.0,10.0,0,0,0,DECLINING,LOW
70,3,EEE,91.57,19.17,97.23,8.71,9.33,0,0,0,STABLE,LOW
70,4,EEE,86.96,21.87,100.0,8.69,9.12,0,0,0,STABLE,MEDIUM
70,5,EEE,85.01,20.85,99.62,8.45,8.98,0,0,0,IMPROVING,LOW
70,6,EEE,82.95,25.4,100.0,9.31,9.05,0,0,0,DECLINING,LOW
70,7,EEE,80.19,18.03,97.79,8.38,8.94,0,0,0,STABLE,LOW
70,8,EEE,83.6,18.61,97.44,8.58,8.89,0,0,0,IMPROVING,LOW
71,3,EEE,55.91,6.03,55.25,,,0,0,0,STABLE,MEDIUM
71,4,EEE,55.01,7.47,41.47,7.31,7.31,0,0,0,STABLE,MEDIUM
71,5,EEE,64.49,5.48,60.7,7.45,7.38,0,0,0,DECLINING,MEDIUM
71,6,EEE,72.34,7.03,66.3,6.85,7.19,0,0,0,IMPROVING,MEDIUM
71,7,EEE,58.21,4.39,59.92,7.38,7.24,0,0,0,IMPROVING,LOW
71,8,EEE,61.8,6.5,54.73,8.33,7.45,0,0,0,DECLINING,LOW
72,1,ECE,81.27,23.31,96.78,,,0,0,0,STABLE,LOW
72,2,ECE,85.5,14.89,100.0,9.5,9.5,0,0,0,DECLINING,LOW
72,3,ECE,78.52,26.15,100.0,9.14,9.31,0,0,0,IMPROVING,LOW
72,4,ECE,73.96,18.97,99.12,10.0,9.49,0,0,0,STABLE,LOW
72,5,ECE,91.31,25.15,100.0,9.75,9.55,0,0,0,STABLE,LOW
72,6,ECE,85.96,12.48,76.31,9.79,9.61,0,0,0,DECLINING,LOW
72,7,ECE,73.65,18.38,85.42,9.45,9.58,0,0,0,STABLE,LOW
72,8,ECE,94.73,27.52,99.56,9.75,9.61,0,0,0,STABLE,LOW
73,1,ME,60.6,22.13,84.25,,,0,0,0,STABLE,LOW
73,2,ME,66.94,23.81,100.0,8.4,8.4,0,0,0,STABLE,MEDIUM
73,3,ME,71.54,22.11,81.88,8.14,8.28,0,0,0,STABLE,MEDIUM
73,4,ME,70.97,24.46,84.39,8.25,8.27,0,0,0,STABLE,LOW
73,5,ME,68.07,26.92,89.9,8.4,8.3,0,0,0,DECLINING,MEDIUM
73,6,ME,65.15,19.68,93.19,7.82,8.22,0,0,0,IMPROVING,LOW
73,7,ME,57.25,26.39,100.0,9.0,8.36,0,0,0,DECLINING,MEDIUM
73,8,ME,58.37,23.12,84.16,7.2,8.23,0,0,0,IMPROVING,LOW
74,1,EEE,80.36,18.04,61.82,,,0,0,0,STABLE,LOW
74,2,EEE,65.5,4.89,71.27,8.23,8.23,1,1,1,DECLINING,HIGH
74,3,EEE,64.34,17.34,89.91,5.86,7.0,1,0,1,IMPROVING,MEDIUM
74,4,EEE,79.4,12.49,76.79,7.46,7.15,1,0,0,STABLE,MEDIUM
74,5,EEE,80.77,7.93,75.93,7.36,7.2,1,0,1,IMPROVING,LOW
74,6,EEE,63.74,20.8,53.78,7.77,7.31,1,0,0,IMPROVING,LOW
74,7,EEE,73.31,13.44,67.89,8.08,7.44,1,0,0,IMPROVING,MEDIUM
74,8,EEE,68.48,5.22,89.16,8.58,7.6,1,0,0,DECLINING,HIGH
75,1,ECE,88.54,22.39,100.0,,,0,0,0,STABLE,LOW
75,2,ECE,78.93,24.03,85.48,8.0,8.0,0,0,0,IMPROVING,LOW
75,3,ECE,81.08,21.97,90.25,9.14,8.62,0,0,0,STABLE,LOW
75,4,ECE,93.94,25.55,87.37,9.22,8.77,0,0,0,STABLE,LOW
75,5,ECE,91.19,26.79,98.31,9.25,8.89,0,0,0,STABLE,LOW
75,6,ECE,91.56,18.84,96.25,9.14,8.95,0,0,0,STABLE,LOW
75,7,ECE,91.02,18.34,99.04,9.27,9.0,0,0,0,IMPROVING,LOW
75,8,ECE,81.06,18.43,100.0,9.58,9.08,0,0,0,DECLINING,LOW
76,1,EEE,89.25,31.59,100.0,,,0,0,0,STABLE,LOW
76,2,EEE,93.81,31.86,100.0,9.77,9.77,0,0,0,STABLE,LOW
76,3,EEE,78.67,29.79,100.0,10.0,9.89,0,0,0,DECLINING,LOW
76,4,EEE,100.0,33.43,100.0,9.46,9.75,0,0,0,STABLE,LOW
76,5,EEE,85.41,26.48,100.0,9.73,9.75,0,0,0,DECLINING,LOW
76,6,EEE,75.42,29.1,100.0,9.08,9.61,0,0,0,IMPROVING,LOW
76,7,EEE,90.17,31.05,100.0,9.54,9.6,0,0,0,IMPROVING,LOW
76,8,EEE,85.88,30.77,100.0,10.0,9.65,0,0,0,STABLE,LOW
77,1,CSE,75.02,3.27,73.6,,,1,1,1,STABLE,HIGH
77,2,CSE,85.73,10.99,58.43,5.18,5.18,1,0,1,IMPROVING,MEDIUM
77,3,CSE,80.23,9.42,61.7,6.64,6.0,1,0,2,IMPROVING,MEDIUM
77,4,CSE,79.91,4.11,85.15,7.09,6.33,1,0,1,DECLINING,MEDIUM
77,5,CSE,100.0,12.5,73.57,6.2,6.29,1,0,0,IMPROVING,LOW
77,6,CSE,81.81,9.21,71.42,7.64,6.58,1,0,1,DECLINING,HIGH
77,7,CSE,85.4,15.85,72.22,6.43,6.56,1,0,0,IMPROVING,MEDIUM
77,8,CSE,91.07,6.52,81.17,7.88,6.68,1,0,2,DECLINING,MEDIUM
78,3,ME,64.33,10.65,66.75,,,0,0,0,STABLE,LOW
78,4,ME,58.79,13.11,64.3,10.0,10.0,0,0,0,STABLE,LOW
78,5,ME,69.56,15.3,77.11,9.8,9.89,0,0,0,STABLE,LOW
78,6,ME,55.33,19.12,60.92,9.73,9.84,0,0,0,STABLE,LOW
78,7,ME,64.11,17.17,81.66,9.79,9.83,0,0,0,STABLE,LOW
78,8,ME,65.69,16.95,76.5,10.0,9.85,0,0,0,STABLE,LOW
79,3,CE,49.12,18.26,51.9,,,0,0,1,STABLE,HIGH
79,4,CE,53.81,17.11,78.96,7.0,7.0,0,0,1,STABLE,MEDIUM
79,5,CE,51.13,11.86,72.46,7.0,7.0,0,0,2,DECLINING,MEDIUM
79,6,CE,44.09,14.69,84.7,6.5,6.83,1,1,4,DECLINING,HIGH
79,7,CE,55.77,21.57,77.85,4.43,6.14,1,0,0,IMPROVING,MEDIUM
79,8,CE,57.99,10.14,84.83,8.0,6.43,2,1,1,DECLINING,HIGH
80,3,CE,91.35,17.38,100.0,,,0,0,0,STABLE,LOW
80,4,CE,75.8,16.29,84.33,9.5,9.5,0,0,0,DECLINING,LOW
80,5,CE,85.88,26.66,100.0,8.91,9.22,0,0,0,IMPROVING,LOW
80,6,CE,64.24,21.29,95.64,10.0,9.49,0,0,0,DECLINING,LOW
80,7,CE,71.37,20.38,84.3,9.21,9.41,0,0,0,IMPROVING,LOW
80,8,CE,75.82,23.29,69.16,9.67,9.45,0,0,0,STABLE,LOW
81,1,CE,71.42,10.3,83.58,,,0,0,0,STABLE,MEDIUM
81,2,CE,82.15,14.25,94.92,8.07,8.07,0,0,1,STABLE,LOW
81,3,CE,79.1,9.38,82.69,8.0,8.03,0,0,1,DECLINING,MEDIUM
81,4,CE,82.75,12.73,86.83,6.5,7.6,0,0,1,IMPROVING,MEDIUM
81,5,CE,79.86,11.13,77.6,7.55,7.58,0,0,0,DECLINING,MEDIUM
81,6,CE,90.0,8.06,88.95,7.0,7.48,0,0,0,STABLE,MEDIUM
81,7,CE,69.3,16.36,86.58,7.0,7.39,0,0,1,STABLE,MEDIUM
81,8,CE,86.68,15.52,92.79,7.0,7.35,0,0,0,IMPROVING,LOW
82,1,ME,78.05,2.0,90.94,,,0,0,0,STABLE,LOW
82,2,ME,89.3,19.23,88.68,9.13,9.13,0,0,0,STABLE,LOW
82,3,ME,80.0,17.35,77.43,9.43,9.28,0,0,0,DECLINING,MEDIUM
82,4,ME,70.04,14.59,79.16,7.67,8.8,0,0,1,IMPROVING,MEDIUM
82,5,ME,75.29,12.51,77.61,8.0,8.59,0,0,0,IMPROVING,LOW
82,6,ME,79.74,13.73,85.6,8.91,8.64,0,0,0,DECLINING,MEDIUM
82,7,ME,73.7,15.07,85.85,8.5,8.62,0,0,0,IMPROVING,LOW
82,8,ME,83.9,17.45,88.19,9.1,8.67,0,0,0,DECLINING,LOW
83,1,ECE,86.53,15.26,72.58,,,0,0,0,STABLE,LOW
