student_id,registration_number,semester,academic_year,attendance_percentage,study_hours_per_week,assignments_completed_percentage,class_participation,sgpa,cgpa,previous_sgpa,previous_cgpa,backlog_count,current_failed_courses,low_performance_course_count,performance_trend
30,REG2021ECE00030,5,2023,90.27,6.76,70.75,79.79,6.79,7.52,8.25,7.74,0,0,0,DECLINING
30,REG2021ECE00030,6,2023,83.44,14.95,79.37,52.82,8.0,7.6,6.79,7.52,0,0,0,IMPROVING
30,REG2021ECE00030,7,2024,76.68,16.76,74.57,69.86,8.17,7.68,8.0,7.6,0,0,0,STABLE
30,REG2021ECE00030,8,2024,80.69,16.21,70.76,48.23,6.92,7.58,8.17,7.68,0,0,0,DECLINING
31,REG2021CE00031,1,2021,78.34,27.02,83.64,94.95,9.2,9.2,,,0,0,0,STABLE
31,REG2021CE00031,2,2021,90.08,13.38,100.0,66.62,9.73,9.47,9.2,9.2,0,0,0,IMPROVING
31,REG2021CE00031,3,2022,83.98,18.79,86.6,80.78,9.5,9.48,9.73,9.47,0,0,0,STABLE
31,REG2021CE00031,4,2022,82.21,24.28,86.41,84.39,9.18,9.42,9.5,9.48,0,0,0,DECLINING
31,REG2021CE00031,5,2023,73.07,18.47,87.87,65.51,8.75,9.29,9.18,9.42,0,0,0,DECLINING
31,REG2021CE00031,6,2023,85.45,32.7,83.56,100.0,9.64,9.35,8.75,9.29,0,0,0,IMPROVING
31,REG2021CE00031,7,2024,78.82,12.9,87.15,82.1,9.0,9.32,9.64,9.35,0,0,0,DECLINING
31,REG2021CE00031,8,2024,90.04,20.42,83.92,82.86,9.33,9.32,9.0,9.32,0,0,0,IMPROVING
32,REG2020CSE00032,1,2020,82.65,26.25,98.19,66.13,9.64,9.64,,,0,0,0,STABLE
32,REG2020CSE00032,2,2020,80.35,27.45,100.0,88.31,9.43,9.52,9.64,9.64,0,0,0,STABLE
32,REG2020CSE00032,3,2021,71.91,20.0,100.0,81.31,9.18,9.42,9.43,9.52,0,0,0,STABLE
32,REG2020CSE00032,4,2021,83.0,23.1,100.0,84.5,9.2,9.35,9.18,9.42,0,0,0,STABLE
32,REG2020CSE00032,5,2022,83.98,23.44,99.58,76.52,9.64,9.42,9.2,9.35,0,0,0,IMPROVING
32,REG2020CSE00032,6,2022,81.17,19.72,91.85,70.16,9.36,9.41,9.64,9.42,0,0,0,STABLE
32,REG2020CSE00032,7,2023,74.06,26.4,75.29,79.34,10.0,9.46,9.36,9.41,0,0,0,IMPROVING
32,REG2020CSE00032,8,2023,71.24,29.7,100.0,74.98,10.0,9.53,10.0,9.46,0,0,0,STABLE
33,REG2023CSE00033,1,2023,94.71,14.81,90.27,99.98,10.0,10.0,,,0,0,0,STABLE
33,REG2023CSE00033,2,2023,76.6,11.57,64.25,100.0,9.43,9.68,10.0,10.0,0,0,0,DECLINING
33,REG2023CSE00033,3,2024,82.25,9.23,63.44,100.0,9.0,9.47,9.43,9.68,0,0,0,DECLINING
33,REG2023CSE00033,4,2024,79.92,13.68,63.49,94.82,8.6,9.22,9.0,9.47,0,0,0,DECLINING
33,REG2023CSE00033,5,2025,81.18,15.19,84.24,93.91,8.71,9.11,8.6,9.22,0,0,1,STABLE
33,REG2023CSE00033,6,2025,79.27,16.61,85.89,100.0,9.57,9.19,8.71,9.11,0,0,0,IMPROVING
33,REG2023CSE00033,7,2026,79.1,20.32,65.99,88.99,10.0,9.26,9.57,9.19,0,0,0,IMPROVING
33,REG2023CSE00033,8,2026,92.03,18.81,79.08,100.0,9.77,9.33,10.0,9.26,0,0,0,STABLE
34,REG2022EEE00034,1,2022,90.61,20.23,94.44,81.31,8.38,8.38,,,0,0,0,STABLE
34,REG2022EEE00034,2,2022,86.96,27.81,100.0,66.94,9.14,8.78,8.38,8.38,0,0,0,IMPROVING
34,REG2022EEE00034,3,2023,82.06,27.47,95.11,75.06,8.92,8.82,9.14,8.78,0,0,0,STABLE
34,REG2022EEE00034,4,2023,72.76,24.19,97.28,79.03,9.18,8.9,8.92,8.82,0,0,0,STABLE
34,REG2022EEE00034,5,2024,78.01,17.85,100.0,52.98,8.0,8.72,9.18,8.9,0,0,0,DECLINING
34,REG2022EEE00034,6,2024,72.5,23.36,100.0,65.73,7.85,8.57,8.0,8.72,0,0,0,STABLE
34,REG2022EEE00034,7,2025,99.46,25.86,94.57,69.02,8.92,8.62,7.85,8.57,0,0,0,IMPROVING
34,REG2022EEE00034,8,2025,90.11,27.73,88.16,70.2,8.07,8.54,8.92,8.62,0,0,0,DECLINING
35,REG2020CSE00035,1,2020,89.77,19.54,93.77,84.14,9.82,9.82,,,0,0,0,STABLE
35,REG2020CSE00035,2,2020,78.81,16.12,100.0,96.0,9.5,9.64,9.82,9.82,0,0,0,DECLINING
35,REG2020CSE00035,3,2021,73.58,20.42,92.7,93.5,10.0,9.75,9.5,9.64,0,0,0,IMPROVING
35,REG2020CSE00035,4,2021,98.55,16.65,87.29,100.0,9.0,9.53,10.0,9.75,0,0,0,DECLINING
35,REG2020CSE00035,5,2022,77.64,20.4,73.93,100.0,10.0,9.63,9.0,9.53,0,0,0,IMPROVING
35,REG2020CSE00035,6,2022,71.69,19.42,80.9,93.61,9.14,9.54,10.0,9.63,0,0,0,DECLINING
35,REG2020CSE00035,7,2023,92.73,21.09,92.37,96.75,10.0,9.59,9.14,9.54,0,0,0,IMPROVING
35,REG2020CSE00035,8,2023,81.19,8.55,86.57,100.0,9.62,9.59,10.0,9.59,0,0,0,DECLINING
36,REG2020CSE00036,1,2020,72.62,22.47,100.0,69.04,7.45,7.45,,,0,0,0,STABLE
36,REG2020CSE00036,2,2020,80.31,27.2,89.73,82.35,8.57,8.08,7.45,7.45,0,0,0,IMPROVING
36,REG2020CSE00036,3,2021,76.65,21.37,72.7,69.58,7.91,8.03,8.57,8.08,0,0,0,DECLINING
36,REG2020CSE00036,4,2021,82.41,24.93,85.48,40.11,9.0,8.31,7.91,8.03,0,0,0,IMPROVING
36,REG2020CSE00036,5,2022,76.36,16.23,91.93,69.27,7.71,8.18,9.0,8.31,0,0,0,DECLINING
36,REG2020CSE00036,6,2022,73.36,24.16,73.41,82.58,9.0,8.33,7.71,8.18,0,0,0,IMPROVING
36,REG2020CSE00036,7,2023,65.99,21.34,83.66,56.76,7.62,8.26,9.0,8.33,0,0,0,DECLINING
36,REG2020CSE00036,8,2023,67.73,18.42,89.18,73.05,7.54,8.17,7.62,8.26,0,0,0,STABLE
37,REG2022CE00037,1,2022,66.39,24.39,100.0,85.68,9.4,9.4,,,0,0,0,STABLE
37,REG2022CE00037,2,2022,84.42,31.08,100.0,77.91,10.0,9.7,9.4,9.4,0,0,0,IMPROVING
37,REG2022CE00037,3,2023,63.2,31.35,92.05,99.12,9.0,9.5,10.0,9.7,0,0,0,DECLINING
37,REG2022CE00037,4,2023,80.91,34.69,100.0,91.9,10.0,9.6,9.0,9.5,0,0,0,IMPROVING
37,REG2022CE00037,5,2024,85.73,39.15,100.0,96.62,10.0,9.68,10.0,9.6,0,0,0,STABLE
37,REG2022CE00037,6,2024,76.85,34.1,100.0,97.19,9.43,9.63,10.0,9.68,0,0,0,DECLINING
37,REG2022CE00037,7,2025,82.56,30.62,100.0,75.23,9.33,9.6,9.43,9.63,0,0,0,STABLE
37,REG2022CE00037,8,2025,66.57,39.98,100.0,98.28,10.0,9.65,9.33,9.6,0,0,0,IMPROVING
38,REG2022EEE00038,1,2022,95.08,19.57,100.0,62.77,9.08,9.08,,,0,0,0,STABLE
38,REG2022EEE00038,2,2022,81.8,22.06,84.41,90.66,7.79,8.41,9.08,9.08,0,0,0,DECLINING
38,REG2022EEE00038,3,2023,85.15,13.47,92.42,88.82,9.31,8.7,7.79,8.41,0,0,0,IMPROVING
38,REG2022EEE00038,4,2023,84.95,16.67,81.49,78.07,7.91,8.53,9.31,8.7,0,0,0,DECLINING
38,REG2022EEE00038,5,2024,87.46,23.72,100.0,75.05,9.08,8.64,7.91,8.53,0,0,0,IMPROVING
38,REG2022EEE00038,6,2024,83.3,20.43,76.42,90.67,8.0,8.53,9.08,8.64,0,0,1,DECLINING
38,REG2022EEE00038,7,2025,96.63,17.58,100.0,90.56,9.67,8.69,8.0,8.53,0,0,0,IMPROVING
38,REG2022EEE00038,8,2025,97.9,19.59,100.0,71.04,9.8,8.85,9.67,8.69,0,0,0,STABLE
39,REG2023ME00039,1,2023,82.08,20.35,97.17,97.31,9.6,9.6,,,0,0,0,STABLE
39,REG2023ME00039,2,2023,77.97,26.42,100.0,86.91,9.14,9.38,9.6,9.6,0,0,0,DECLINING
39,REG2023ME00039,3,2024,80.3,18.9,93.36,81.09,9.08,9.29,9.14,9.38,0,0,0,STABLE
39,REG2023ME00039,4,2024,79.25,21.22,85.61,99.28,7.6,8.84,9.08,9.29,1,1,1,DECLINING
39,REG2023ME00039,5,2025,68.53,22.32,81.39,82.56,8.73,8.82,7.6,8.84,1,0,0,IMPROVING
39,REG2023ME00039,6,2025,70.95,19.82,99.71,59.95,9.21,8.89,8.73,8.82,1,0,0,IMPROVING
39,REG2023ME00039,7,2026,69.33,24.63,99.32,93.63,9.7,8.98,9.21,8.89,1,0,0,IMPROVING
39,REG2023ME00039,8,2026,78.23,25.76,100.0,93.38,10.0,9.13,9.7,8.98,1,0,0,IMPROVING
40,REG2020EEE00040,1,2020,69.7,28.55,88.21,79.68,8.85,8.85,,,0,0,0,STABLE
40,REG2020EEE00040,2,2020,83.07,18.91,90.97,93.42,8.57,8.7,8.85,8.85,0,0,0,STABLE
40,REG2020EEE00040,3,2021,83.14,18.86,77.48,73.79,8.31,8.57,8.57,8.7,0,0,0,STABLE
40,REG2020EEE00040,4,2021,74.95,22.92,87.55,69.44,9.0,8.67,8.31,8.57,0,0,0,IMPROVING
40,REG2020EEE00040,5,2022,91.02,22.93,95.23,73.02,9.0,8.73,9.0,8.67,0,0,0,STABLE
40,REG2020EEE00040,6,2022,92.7,23.03,83.88,64.05,9.31,8.83,9.0,8.73,0,0,0,IMPROVING
40,REG2020EEE00040,7,2023,85.74,22.04,94.4,85.3,9.33,8.9,9.31,8.83,0,0,0,STABLE
40,REG2020EEE00040,8,2023,76.69,17.79,83.73,62.52,8.73,8.88,9.33,8.9,0,0,0,DECLINING
41,REG2021EEE00041,1,2021,63.29,14.7,78.35,89.54,9.31,9.31,,,0,0,0,STABLE
41,REG2021EEE00041,2,2021,71.07,12.87,78.55,86.65,9.36,9.33,9.31,9.31,0,0,0,STABLE
41,REG2021EEE00041,3,2022,65.08,13.37,65.88,79.38,9.38,9.35,9.36,9.33,0,0,0,STABLE
41,REG2021EEE00041,4,2022,71.07,15.47,79.51,99.97,9.27,9.33,9.38,9.35,0,0,0,STABLE
41,REG2021EEE00041,5,2023,63.74,14.92,78.27,96.18,8.54,9.17,9.27,9.33,0,0,0,DECLINING
41,REG2021EEE00041,6,2023,77.87,15.71,86.91,73.08,9.54,9.23,8.54,9.17,0,0,0,IMPROVING
41,REG2021EEE00041,7,2024,57.42,13.28,70.25,76.14,9.75,9.3,9.54,9.23,0,0,0,STABLE
41,REG2021EEE00041,8,2024,70.61,14.48,78.5,94.25,9.8,9.38,9.75,9.3,0,0,0,STABLE
42,REG2021ME00042,1,2021,81.41,15.14,68.82,97.17,9.2,9.2,,,0,0,0,STABLE
42,REG2021ME00042,2,2021,72.68,22.78,73.13,80.36,9.71,9.45,9.2,9.2,0,0,0,IMPROVING
42,REG2021ME00042,3,2022,86.74,12.67,93.81,100.0,9.75,9.54,9.71,9.45,0,0,0,STABLE
42,REG2021ME00042,4,2022,72.21,5.19,75.77,86.44,9.4,9.5,9.75,9.54,0,0,0,DECLINING
42,REG2021ME00042,5,2023,100.0,18.0,78.12,88.38,10.0,9.58,9.4,9.5,0,0,0,IMPROVING
42,REG2021ME00042,6,2023,84.92,5.92,70.22,100.0,9.21,9.52,10.0,9.58,0,0,0,DECLINING
42,REG2021ME00042,7,2024,95.22,12.34,71.84,100.0,8.5,9.41,9.21,9.52,0,0,1,DECLINING
42,REG2021ME00042,8,2024,88.58,19.31,81.15,99.07,9.81,9.47,8.5,9.41,0,0,0,IMPROVING
43,REG2022ME00043,1,2022,94.96,2.0,70.73,68.73,8.13,8.13,,,0,0,0,STABLE
43,REG2022ME00043,2,2022,91.94,12.53,90.04,49.21,7.79,7.97,8.13,8.13,0,0,2,DECLINING
43,REG2022ME00043,3,2023,90.18,4.62,62.34,62.09,7.17,7.73,7.79,7.97,0,0,0,DECLINING
43,REG2022ME00043,4,2023,88.64,8.02,69.02,80.71,7.0,7.54,7.17,7.73,0,0,0,STABLE
43,REG2022ME00043,5,2024,82.22,12.56,63.78,81.08,7.55,7.54,7.0,7.54,0,0,1,IMPROVING
43,REG2022ME00043,6,2024,92.47,9.61,63.66,80.83,5.86,7.25,7.55,7.54,1,1,1,DECLINING
43,REG2022ME00043,7,2025,83.84,8.39,67.99,74.02,7.5,7.27,5.86,7.25,1,0,0,IMPROVING
43,REG2022ME00043,8,2025,96.05,10.43,62.52,81.72,8.12,7.4,7.5,7.27,1,0,0,IMPROVING
44,REG2022EEE00044,1,2022,92.31,21.92,98.45,79.77,9.54,9.54,,,0,0,0,STABLE
44,REG2022EEE00044,2,2022,93.84,22.31,93.89,93.56,9.57,9.56,9.54,9.54,0,0,0,STABLE
44,REG2022EEE00044,3,2023,93.57,16.93,91.41,77.39,9.46,9.53,9.57,9.56,0,0,0,STABLE
44,REG2022EEE00044,4,2023,90.91,23.43,100.0,93.79,8.82,9.37,9.46,9.53,0,0,0,DECLINING
44,REG2022EEE00044,5,2024,91.5,23.31,89.15,85.47,8.54,9.2,8.82,9.37,0,0,1,STABLE
44,REG2022EEE00044,6,2024,93.49,18.67,94.17,79.28,9.23,9.21,8.54,9.2,0,0,0,IMPROVING
44,REG2022EEE00044,7,2025,89.06,25.8,85.76,99.25,9.33,9.22,9.23,9.21,0,0,0,STABLE
44,REG2022EEE00044,8,2025,95.74,26.16,95.67,89.13,10.0,9.34,9.33,9.22,0,0,0,IMPROVING
45,REG2020CSE00045,1,2020,95.84,7.2,72.01,83.96,8.36,8.36,,,0,0,0,STABLE
45,REG2020CSE00045,2,2020,83.15,14.4,85.88,62.89,8.43,8.4,8.36,8.36,0,0,1,STABLE
45,REG2020CSE00045,3,2021,93.08,15.02,82.77,88.08,8.45,8.42,8.43,8.4,0,0,0,STABLE
45,REG2020CSE00045,4,2021,98.72,15.24,74.48,76.15,8.4,8.41,8.45,8.42,0,0,0,STABLE
45,REG2020CSE00045,5,2022,92.51,14.59,72.1,70.75,8.79,8.49,8.4,8.41,0,0,0,IMPROVING
45,REG2020CSE00045,6,2022,90.12,2.0,71.67,59.99,7.71,8.35,8.79,8.49,0,0,1,DECLINING
45,REG2020CSE00045,7,2023,74.44,10.09,78.13,73.14,10.0,8.51,7.71,8.35,0,0,0,IMPROVING
45,REG2020CSE00045,8,2023,77.61,12.64,76.46,64.81,8.46,8.5,10.0,8.51,0,0,0,DECLINING
46,REG2020EEE00046,3,2021,81.83,16.0,82.08,73.96,8.23,8.23,,,0,0,0,STABLE
46,REG2020EEE00046,4,2021,60.9,19.21,70.27,52.17,7.64,7.96,8.23,8.23,0,0,0,DECLINING
46,REG2020EEE00046,5,2022,79.79,19.41,76.95,61.79,9.08,8.35,7.64,7.96,0,0,0,IMPROVING
46,REG2020EEE00046,6,2022,70.16,15.19,90.39,53.39,8.15,8.3,9.08,8.35,0,0,0,DECLINING
46,REG2020EEE00046,7,2023,71.74,15.26,67.11,65.75,7.17,8.08,8.15,8.3,0,0,0,DECLINING
46,REG2020EEE00046,8,2023,75.89,22.81,77.49,78.13,8.73,8.21,7.17,8.08,0,0,0,IMPROVING
47,REG2020EEE00047,3,2021,71.79,14.47,75.68,59.64,9.62,9.62,,,0,0,0,STABLE
47,REG2020EEE00047,4,2021,76.41,14.75,87.39,67.85,9.45,9.54,9.62,9.62,0,0,0,STABLE
47,REG2020EEE00047,5,2022,75.54,11.22,72.34,81.53,8.54,9.19,9.45,9.54,0,0,0,DECLINING
47,REG2020EEE00047,6,2022,63.2,9.15,70.29,78.51,8.69,9.06,8.54,9.19,0,0,0,STABLE
47,REG2020EEE00047,7,2023,74.8,7.34,62.8,96.16,8.83,9.02,8.69,9.06,0,0,0,STABLE
47,REG2020EEE00047,8,2023,60.04,10.52,63.61,66.42,9.4,9.09,8.83,9.02,0,0,0,IMPROVING
48,REG2021CSE00048,1,2021,68.97,21.24,79.79,56.74,6.64,6.64,,,0,0,2,STABLE
48,REG2021CSE00048,2,2021,76.99,28.15,100.0,65.8,8.07,7.44,6.64,6.64,0,0,0,IMPROVING
48,REG2021CSE00048,3,2022,67.37,23.37,100.0,74.56,7.45,7.44,8.07,7.44,0,0,0,DECLINING
48,REG2021CSE00048,4,2022,69.59,26.15,99.53,63.39,8.6,7.78,7.45,7.44,0,0,0,IMPROVING
48,REG2021CSE00048,5,2023,67.01,29.92,100.0,67.38,7.57,7.74,8.6,7.78,0,0,1,DECLINING
48,REG2021CSE00048,6,2023,57.84,24.9,92.49,63.37,6.36,7.49,7.57,7.74,0,0,1,DECLINING
48,REG2021CSE00048,7,2024,67.53,30.68,100.0,63.38,8.12,7.55,6.36,7.49,0,0,0,IMPROVING
48,REG2021CSE00048,8,2024,71.48,33.04,100.0,57.3,7.38,7.53,8.12,7.55,0,0,1,DECLINING
49,REG2023ME00049,1,2023,66.51,25.69,58.01,59.16,9.07,9.07,,,0,0,0,STABLE
49,REG2023ME00049,2,2023,74.09,11.38,88.28,61.52,8.07,8.59,9.07,9.07,0,0,0,DECLINING
49,REG2023ME00049,3,2024,72.46,7.23,66.57,64.1,8.5,8.56,8.07,8.59,0,0,0,IMPROVING
49,REG2023ME00049,4,2024,74.01,13.14,79.81,76.36,8.0,8.41,8.5,8.56,0,0,0,DECLINING
49,REG2023ME00049,5,2025,84.5,12.44,82.16,66.53,9.0,8.51,8.0,8.41,0,0,0,IMPROVING
49,REG2023ME00049,6,2025,78.81,5.99,79.78,69.96,8.0,8.42,9.0,8.51,0,0,0,DECLINING
49,REG2023ME00049,7,2026,65.51,16.41,73.14,73.34,8.3,8.41,8.0,8.42,0,0,0,IMPROVING
49,REG2023ME00049,8,2026,78.85,7.67,78.85,50.89,8.19,8.37,8.3,8.41,0,0,0,STABLE
50,REG2021ECE00050,1,2021,73.74,11.5,83.21,64.3,8.0,8.0,,,0,0,0,STABLE
50,REG2021ECE00050,2,2021,82.24,12.43,71.58,59.47,7.43,7.69,8.0,8.0,0,0,1,DECLINING
50,REG2021ECE00050,3,2022,67.95,9.43,48.55,70.0,6.78,7.46,7.43,7.69,0,0,0,DECLINING
50,REG2021ECE00050,4,2022,71.0,9.78,66.65,67.89,6.25,7.15,6.78,7.46,0,0,0,DECLINING
50,REG2021ECE00050,5,2023,66.25,10.8,73.53,45.46,6.79,7.07,6.25,7.15,0,0,1,IMPROVING
50,REG2021ECE00050,6,2023,76.66,9.02,76.92,70.91,7.09,7.07,6.79,7.07,0,0,0,IMPROVING
50,REG2021ECE00050,7,2024,70.46,6.63,77.55,67.88,7.58,7.14,7.09,7.07,0,0,0,IMPROVING
50,REG2021ECE00050,8,2024,68.5,7.33,70.02,51.86,5.92,6.98,7.58,7.14,1,1,1,DECLINING
51,REG2020CE00051,1,2020,81.84,9.95,80.7,71.4,8.07,8.07,,,0,0,0,STABLE
51,REG2020CE00051,2,2020,100.0,11.14,60.85,77.75,8.6,8.33,8.07,8.07,0,0,0,IMPROVING
51,REG2020CE00051,3,2021,91.86,17.41,71.39,88.22,8.0,8.24,8.6,8.33,0,0,0,DECLINING
51,REG2020CE00051,4,2021,99.39,10.36,73.22,71.8,8.64,8.32,8.0,8.24,0,0,0,IMPROVING
51,REG2020CE00051,5,2022,83.41,3.84,67.09,73.6,7.75,8.22,8.64,8.32,0,0,0,DECLINING
51,REG2020CE00051,6,2022,100.0,20.59,67.08,77.53,9.21,8.39,7.75,8.22,0,0,0,IMPROVING
51,REG2020CE00051,7,2023,100.0,9.77,70.48,90.06,9.0,8.45,9.21,8.39,0,0,0,STABLE
51,REG2020CE00051,8,2023,100.0,7.55,54.42,75.07,8.25,8.43,9.0,8.45,0,0,0,DECLINING
52,REG2022EEE00052,1,2022,100.0,21.86,99.93,59.48,8.0,8.0,,,0,0,0,STABLE
52,REG2022EEE00052,2,2022,100.0,25.82,100.0,59.73,7.36,7.67,8.0,8.0,0,0,1,DECLINING
52,REG2022EEE00052,3,2023,85.66,20.45,100.0,60.31,5.15,6.85,7.36,7.67,1,1,2,DECLINING
52,REG2022EEE00052,4,2023,97.05,16.41,95.11,73.27,7.73,7.04,5.15,6.85,1,0,0,IMPROVING
52,REG2022EEE00052,5,2024,94.13,17.52,85.94,48.5,5.85,6.8,7.73,7.04,2,1,1,DECLINING
52,REG2022EEE00052,6,2024,84.86,25.71,99.22,45.52,7.23,6.87,5.85,6.8,2,0,0,IMPROVING
52,REG2022EEE00052,7,2025,86.11,22.27,93.21,56.26,6.92,6.88,7.23,6.87,2,0,0,DECLINING
52,REG2022EEE00052,8,2025,86.68,20.25,100.0,49.85,7.73,7.0,6.92,6.88,2,0,1,IMPROVING
53,REG2021ECE00053,1,2021,77.31,15.94,76.35,76.16,7.25,7.25,,,0,0,1,STABLE
53,REG2021ECE00053,2,2021,83.13,13.63,80.02,78.72,8.21,7.77,7.25,7.25,0,0,0,IMPROVING
53,REG2021ECE00053,3,2022,86.65,19.66,86.9,77.94,9.0,8.09,8.21,7.77,0,0,0,IMPROVING
53,REG2021ECE00053,4,2022,82.08,18.9,85.93,63.23,8.25,8.13,9.0,8.09,0,0,0,DECLINING
53,REG2021ECE00053,5,2023,83.08,13.71,70.73,91.96,9.14,8.36,8.25,8.13,0,0,0,IMPROVING
53,REG2021ECE00053,6,2023,66.93,15.3,75.98,58.81,6.27,8.04,9.14,8.36,1,1,1,DECLINING
53,REG2021ECE00053,7,2024,68.78,15.75,92.75,84.7,7.92,8.02,6.27,8.04,1,0,1,IMPROVING
53,REG2021ECE00053,8,2024,71.48,20.9,79.31,56.42,8.77,8.12,7.92,8.02,1,0,0,IMPROVING
54,REG2022CSE00054,3,2023,72.6,16.43,76.37,49.84,7.82,7.82,,,0,0,0,STABLE
54,REG2022CSE00054,4,2023,73.13,8.11,62.64,52.68,6.6,7.12,7.82,7.82,0,0,0,DECLINING
54,REG2022CSE00054,5,2024,79.07,12.82,71.78,49.31,7.07,7.1,6.6,7.12,0,0,0,IMPROVING
54,REG2022CSE00054,6,2024,90.89,10.18,67.85,62.72,6.71,7.0,7.07,7.1,0,0,1,DECLINING
54,REG2022CSE00054,7,2025,79.72,11.18,72.88,46.3,6.38,6.92,6.71,7.0,0,0,3,DECLINING
54,REG2022CSE00054,8,2025,74.77,12.08,81.21,57.66,7.85,7.08,6.38,6.92,0,0,0,IMPROVING
55,REG2020CSE00055,1,2020,65.52,32.31,100.0,68.29,9.73,9.73,,,0,0,0,STABLE
55,REG2020CSE00055,2,2020,69.45,28.77,100.0,74.7,9.14,9.4,9.73,9.73,0,0,0,DECLINING
55,REG2020CSE00055,3,2021,63.17,22.55,100.0,72.64,9.0,9.28,9.14,9.4,0,0,0,STABLE
55,REG2020CSE00055,4,2021,77.56,24.11,100.0,70.45,9.4,9.31,9.0,9.28,0,0,0,IMPROVING
55,REG2020CSE00055,5,2022,78.4,25.96,100.0,57.27,8.71,9.18,9.4,9.31,0,0,0,DECLINING
55,REG2020CSE00055,6,2022,91.25,31.7,100.0,80.31,9.36,9.22,8.71,9.18,0,0,0,IMPROVING
55,REG2020CSE00055,7,2023,81.56,28.22,100.0,79.16,10.0,9.29,9.36,9.22,0,0,0,IMPROVING
55,REG2020CSE00055,8,2023,74.43,27.06,100.0,93.08,9.38,9.3,10.0,9.29,0,0,0,DECLINING
56,REG2021EEE00056,1,2021,80.42,13.5,72.59,85.4,8.77,8.77,,,0,0,0,STABLE
56,REG2021EEE00056,2,2021,76.74,17.76,73.85,71.93,9.57,9.19,8.77,8.77,0,0,0,IMPROVING
56,REG2021EEE00056,3,2022,83.38,14.57,93.04,64.14,8.77,9.05,9.57,9.19,0,0,0,DECLINING
56,REG2021EEE00056,4,2022,69.34,14.95,77.11,89.9,8.18,8.86,8.77,9.05,0,0,0,DECLINING
56,REG2021EEE00056,5,2023,83.47,16.97,67.55,79.9,9.0,8.89,8.18,8.86,0,0,0,IMPROVING
56,REG2021EEE00056,6,2023,87.03,16.2,78.37,67.0,8.69,8.86,9.0,8.89,0,0,0,DECLINING
56,REG2021EEE00056,7,2024,89.53,16.98,75.28,84.73,9.5,8.94,8.69,8.86,0,0,0,IMPROVING
56,REG2021EEE00056,8,2024,81.3,12.22,86.86,64.8,8.87,8.93,9.5,8.94,0,0,0,DECLINING
57,REG2022CSE00057,1,2022,87.27,16.27,89.3,82.62,7.09,7.09,,,0,0,1,STABLE
57,REG2022CSE00057,2,2022,73.65,13.84,74.8,76.01,7.64,7.4,7.09,7.09,0,0,0,IMPROVING
57,REG2022CSE00057,3,2023,81.5,20.07,89.6,76.15,7.91,7.56,7.64,7.4,0,0,0,STABLE
57,REG2022CSE00057,4,2023,76.55,11.12,54.47,58.05,6.6,7.27,7.91,7.56,0,0,2,DECLINING
57,REG2022CSE00057,5,2024,83.06,16.05,83.74,49.09,7.64,7.35,6.6,7.27,0,0,0,IMPROVING
57,REG2022CSE00057,6,2024,84.0,11.98,66.29,66.79,7.79,7.43,7.64,7.35,0,0,0,STABLE
57,REG2022CSE00057,7,2025,81.44,15.09,70.35,62.26,6.25,7.32,7.79,7.43,0,0,1,DECLINING
57,REG2022CSE00057,8,2025,81.53,15.07,77.88,70.03,7.46,7.34,6.25,7.32,0,0,1,IMPROVING
58,REG2023ECE00058,1,2023,68.23,11.58,86.92,68.87,8.75,8.75,,,0,0,0,STABLE
58,REG2023ECE00058,2,2023,58.65,14.66,83.18,65.82,8.36,8.54,8.75,8.75,0,0,0,DECLINING
58,REG2023ECE00058,3,2024,75.32,13.2,76.21,86.14,8.0,8.4,8.36,8.54,0,0,0,DECLINING
58,REG2023ECE00058,4,2024,50.51,13.65,88.72,78.94,7.75,8.23,8.0,8.4,0,0,0,STABLE
58,REG2023ECE00058,5,2025,61.01,18.2,86.08,66.85,7.86,8.15,7.75,8.23,0,0,1,STABLE
58,REG2023ECE00058,6,2025,64.79,15.43,83.72,59.26,9.27,8.32,7.86,8.15,0,0,0,IMPROVING
58,REG2023ECE00058,7,2026,67.06,10.95,83.08,69.13,8.67,8.37,9.27,8.32,0,0,0,DECLINING
58,REG2023ECE00058,8,2026,77.97,11.61,70.74,76.32,8.54,8.39,8.67,8.37,0,0,0,STABLE
59,REG2023ME00059,1,2023,81.96,32.1,100.0,67.4,8.8,8.8,,,0,0,0,STABLE
59,REG2023ME00059,2,2023,94.79,40.0,100.0,67.14,9.0,8.9,8.8,8.8,0,0,0,STABLE
59,REG2023ME00059,3,2024,90.65,32.25,100.0,81.38,9.33,9.02,9.0,8.9,0,0,0,IMPROVING
59,REG2023ME00059,4,2024,88.13,32.78,100.0,63.15,8.6,8.91,9.33,9.02,0,0,0,DECLINING
59,REG2023ME00059,5,2025,73.71,33.66,100.0,59.92,8.36,8.82,8.6,8.91,0,0,0,STABLE
59,REG2023ME00059,6,2025,81.96,39.24,100.0,76.08,9.36,8.91,8.36,8.82,0,0,0,IMPROVING
59,REG2023ME00059,7,2026,83.07,27.83,100.0,49.54,8.7,8.89,9.36,8.91,0,0,0,DECLINING
59,REG2023ME00059,8,2026,100.0,37.26,100.0,82.82,9.88,9.04,8.7,8.89,0,0,0,IMPROVING
60,REG2022ECE00060,1,2022,55.98,24.22,88.26,51.54,8.25,8.25,,,0,0,0,STABLE
