student_id,course_code,branch,semester,course_credits,CA_mark,MID_mark,attendance_percentage,study_hours_per_week,assignment_completion_pct,previous_sgpa,previous_cgpa,backlog_count,TARGET_PASS_FAIL
9,CSE805,CSE,8,3,22.69,26.5,65.92,5.82,67.16,5.75,6.52,0,1
10,ME101,ME,1,4,,,92.35,22.58,100.0,,,0,1
10,ME102,ME,1,2,,,92.35,22.58,100.0,,,0,1
10,ME103,ME,1,3,50.0,40.69,92.35,22.58,100.0,,,0,1
10,ME104,ME,1,3,40.57,45.89,92.35,22.58,100.0,,,0,1
10,ME105,ME,1,3,47.72,48.3,92.35,22.58,100.0,,,0,1
10,ME201,ME,2,3,43.6,50.0,83.79,21.59,95.67,9.8,9.8,0,1
10,ME202,ME,2,2,,,83.79,21.59,95.67,9.8,9.8,0,1
10,ME203,ME,2,2,,,83.79,21.59,95.67,9.8,9.8,0,1
10,ME204,ME,2,4,,,83.79,21.59,95.67,9.8,9.8,0,1
10,ME205,ME,2,3,48.44,47.25,83.79,21.59,95.67,9.8,9.8,0,1
10,ME301,ME,3,3,50.0,47.7,79.48,22.72,99.83,10.0,9.9,0,1
10,ME302,ME,3,2,,,79.48,22.72,99.83,10.0,9.9,0,1
10,ME303,ME,3,2,,,79.48,22.72,99.83,10.0,9.9,0,1
10,ME304,ME,3,3,50.0,50.0,79.48,22.72,99.83,10.0,9.9,0,1
10,ME305,ME,3,2,,,79.48,22.72,99.83,10.0,9.9,0,1
10,ME401,ME,4,3,49.36,50.0,87.69,21.7,100.0,10.0,9.93,0,1
10,ME402,ME,4,3,48.04,46.73,87.69,21.7,100.0,10.0,9.93,0,1
10,ME403,ME,4,3,50.0,46.15,87.69,21.7,100.0,10.0,9.93,0,1
10,ME404,ME,4,3,49.19,47.02,87.69,21.7,100.0,10.0,9.93,0,1
10,ME405,ME,4,3,50.0,50.0,87.69,21.7,100.0,10.0,9.93,0,1
10,ME501,ME,5,3,46.07,49.9,85.72,24.57,100.0,9.8,9.89,0,1
10,ME502,ME,5,2,,,85.72,24.57,100.0,9.8,9.89,0,1
10,ME503,ME,5,3,50.0,42.71,85.72,24.57,100.0,9.8,9.89,0,1
10,ME504,ME,5,3,45.91,48.53,85.72,24.57,100.0,9.8,9.89,0,1
10,ME601,ME,6,3,50.0,49.92,83.71,29.33,84.88,9.73,9.87,0,1
10,ME602,ME,6,3,48.38,45.79,83.71,29.33,84.88,9.73,9.87,0,1
10,ME603,ME,6,2,,,83.71,29.33,84.88,9.73,9.87,0,1
10,ME604,ME,6,3,47.67,44.96,83.71,29.33,84.88,9.73,9.87,0,1
10,ME605,ME,6,3,45.31,48.04,83.71,29.33,84.88,9.73,9.87,0,1
10,ME701,ME,7,3,46.93,44.77,77.86,22.14,95.78,9.79,9.85,0,1
10,ME702,ME,7,3,48.39,50.0,77.86,22.14,95.78,9.79,9.85,0,1
10,ME704,ME,7,2,,,77.86,22.14,95.78,9.79,9.85,0,1
10,ME705,ME,7,2,,,77.86,22.14,95.78,9.79,9.85,0,1
10,ME801,ME,8,4,,,99.9,20.93,100.0,9.7,9.84,0,1
10,ME802,ME,8,2,,,99.9,20.93,100.0,9.7,9.84,0,1
10,ME803,ME,8,3,48.29,49.3,99.9,20.93,100.0,9.7,9.84,0,1
10,ME804,ME,8,4,,,99.9,20.93,100.0,9.7,9.84,0,1
10,ME805,ME,8,3,50.0,50.0,99.9,20.93,100.0,9.7,9.84,0,1
11,ME101,ME,1,4,,,74.36,8.72,62.53,,,0,1
11,ME102,ME,1,2,,,74.36,8.72,62.53,,,0,1
11,ME103,ME,1,3,42.55,50.0,74.36,8.72,62.53,,,0,1
11,ME104,ME,1,3,41.41,43.85,74.36,8.72,62.53,,,0,1
11,ME105,ME,1,3,45.54,46.12,74.36,8.72,62.53,,,0,1
11,ME201,ME,2,3,50.0,46.24,71.96,15.7,82.41,9.33,9.33,0,1
11,ME202,ME,2,2,,,71.96,15.7,82.41,9.33,9.33,0,1
11,ME203,ME,2,2,,,71.96,15.7,82.41,9.33,9.33,0,1
11,ME204,ME,2,4,,,71.96,15.7,82.41,9.33,9.33,0,1
11,ME205,ME,2,3,42.49,37.11,71.96,15.7,82.41,9.33,9.33,0,1
11,ME301,ME,3,3,41.92,40.15,73.2,10.64,63.6,9.79,9.55,0,1
11,ME302,ME,3,2,,,73.2,10.64,63.6,9.79,9.55,0,1
11,ME303,ME,3,2,,,73.2,10.64,63.6,9.79,9.55,0,1
11,ME304,ME,3,3,35.67,41.01,73.2,10.64,63.6,9.79,9.55,0,1
11,ME305,ME,3,2,,,73.2,10.64,63.6,9.79,9.55,0,1
11,ME401,ME,4,3,39.69,38.86,77.77,2.32,65.84,9.08,9.41,0,1
11,ME402,ME,4,3,39.26,33.18,77.77,2.32,65.84,9.08,9.41,0,1
11,ME403,ME,4,3,35.46,35.8,77.77,2.32,65.84,9.08,9.41,0,1
11,ME404,ME,4,3,38.73,43.03,77.77,2.32,65.84,9.08,9.41,0,1
11,ME405,ME,4,3,39.83,50.0,77.77,2.32,65.84,9.08,9.41,0,1
11,ME501,ME,5,3,39.77,43.22,66.37,10.97,82.76,8.6,9.2,0,1
11,ME502,ME,5,2,,,66.37,10.97,82.76,8.6,9.2,0,1
11,ME503,ME,5,3,50.0,43.02,66.37,10.97,82.76,8.6,9.2,0,1
11,ME504,ME,5,3,43.1,37.45,66.37,10.97,82.76,8.6,9.2,0,1
11,ME601,ME,6,3,32.23,40.62,81.04,14.91,88.15,9.18,9.19,0,1
11,ME602,ME,6,3,47.9,50.0,81.04,14.91,88.15,9.18,9.19,0,1
11,ME603,ME,6,2,,,81.04,14.91,88.15,9.18,9.19,0,1
11,ME604,ME,6,3,47.39,50.0,81.04,14.91,88.15,9.18,9.19,0,1
11,ME605,ME,6,3,45.35,37.82,81.04,14.91,88.15,9.18,9.19,0,1
11,ME701,ME,7,3,37.08,45.97,78.45,17.42,77.83,9.36,9.22,0,1
11,ME702,ME,7,3,50.0,39.93,78.45,17.42,77.83,9.36,9.22,0,1
11,ME704,ME,7,2,,,78.45,17.42,77.83,9.36,9.22,0,1
11,ME705,ME,7,2,,,78.45,17.42,77.83,9.36,9.22,0,1
11,ME801,ME,8,4,,,82.4,9.27,75.55,9.7,9.27,0,1
11,ME802,ME,8,2,,,82.4,9.27,75.55,9.7,9.27,0,1
11,ME803,ME,8,3,39.52,44.82,82.4,9.27,75.55,9.7,9.27,0,1
11,ME804,ME,8,4,,,82.4,9.27,75.55,9.7,9.27,0,1
11,ME805,ME,8,3,46.96,47.54,82.4,9.27,75.55,9.7,9.27,0,1
12,EEE101,EEE,1,3,38.17,38.25,82.23,26.99,100.0,,,0,1
12,EEE102,EEE,1,2,,,82.23,26.99,100.0,,,0,1
12,EEE103,EEE,1,2,,,82.23,26.99,100.0,,,0,1
12,EEE104,EEE,1,3,37.41,38.86,82.23,26.99,100.0,,,0,1
12,EEE105,EEE,1,3,43.33,37.8,82.23,26.99,100.0,,,0,1
12,EEE201,EEE,2,2,,,64.09,27.72,83.35,8.92,8.92,0,1
12,EEE202,EEE,2,3,44.14,44.75,64.09,27.72,83.35,8.92,8.92,0,1
12,EEE203,EEE,2,3,39.8,37.27,64.09,27.72,83.35,8.92,8.92,0,1
12,EEE204,EEE,2,3,46.56,43.6,64.09,27.72,83.35,8.92,8.92,0,1
12,EEE205,EEE,2,3,44.36,44.66,64.09,27.72,83.35,8.92,8.92,0,1
12,EEE301,EEE,3,2,,,88.13,22.53,96.87,9.14,9.04,0,1
12,EEE302,EEE,3,3,48.29,50.0,88.13,22.53,96.87,9.14,9.04,0,1
12,EEE303,EEE,3,3,44.81,40.49,88.13,22.53,96.87,9.14,9.04,0,1
12,EEE304,EEE,3,3,43.41,45.41,88.13,22.53,96.87,9.14,9.04,0,1
12,EEE305,EEE,3,2,,,88.13,22.53,96.87,9.14,9.04,0,1
12,EEE401,EEE,4,3,41.93,41.5,80.13,27.88,100.0,8.85,8.97,0,1
12,EEE402,EEE,4,2,,,80.13,27.88,100.0,8.85,8.97,0,1
12,EEE403,EEE,4,3,44.44,44.31,80.13,27.88,100.0,8.85,8.97,0,1
12,EEE405,EEE,4,3,41.69,38.31,80.13,27.88,100.0,8.85,8.97,0,1
12,EEE501,EEE,5,3,44.38,43.99,88.35,21.31,92.55,9.18,9.02,0,1
12,EEE502,EEE,5,3,40.88,47.16,88.35,21.31,92.55,9.18,9.02,0,1
12,EEE504,EEE,5,4,,,88.35,21.31,92.55,9.18,9.02,0,1
12,EEE505,EEE,5,3,46.08,43.94,88.35,21.31,92.55,9.18,9.02,0,1
12,EEE601,EEE,6,2,,,81.73,31.57,100.0,9.77,9.17,0,1
12,EEE602,EEE,6,2,,,81.73,31.57,100.0,9.77,9.17,0,1
12,EEE603,EEE,6,3,47.18,50.0,81.73,31.57,100.0,9.77,9.17,0,1
12,EEE604,EEE,6,3,50.0,49.08,81.73,31.57,100.0,9.77,9.17,0,1
12,EEE605,EEE,6,3,50.0,41.77,81.73,31.57,100.0,9.77,9.17,0,1
12,EEE701,EEE,7,3,47.3,48.18,79.07,30.38,99.5,10.0,9.31,0,1
12,EEE702,EEE,7,4,,,79.07,30.38,99.5,10.0,9.31,0,1
12,EEE704,EEE,7,2,,,79.07,30.38,99.5,10.0,9.31,0,1
12,EEE705,EEE,7,3,38.19,38.09,79.07,30.38,99.5,10.0,9.31,0,1
12,EEE801,EEE,8,3,44.79,50.0,67.51,24.29,98.54,9.5,9.34,0,1
12,EEE802,EEE,8,2,,,67.51,24.29,98.54,9.5,9.34,0,1
12,EEE803,EEE,8,4,,,67.51,24.29,98.54,9.5,9.34,0,1
12,EEE804,EEE,8,4,,,67.51,24.29,98.54,9.5,9.34,0,1
12,EEE805,EEE,8,2,,,67.51,24.29,98.54,9.5,9.34,0,1
13,CSE101,CSE,1,3,50.0,46.92,82.0,23.42,87.99,,,0,1
13,CSE103,CSE,1,2,,,82.0,23.42,87.99,,,0,1
13,CSE104,CSE,1,3,48.66,39.46,82.0,23.42,87.99,,,0,1
13,CSE105,CSE,1,3,39.84,44.29,82.0,23.42,87.99,,,0,1
13,CSE201,CSE,2,3,32.16,36.57,63.89,13.39,88.22,9.82,9.82,0,1
13,CSE202,CSE,2,3,31.78,29.38,63.89,13.39,88.22,9.82,9.82,0,1
13,CSE203,CSE,2,4,,,63.89,13.39,88.22,9.82,9.82,0,1
13,CSE204,CSE,2,2,,,63.89,13.39,88.22,9.82,9.82,0,1
13,CSE205,CSE,2,2,,,63.89,13.39,88.22,9.82,9.82,0,1
13,CSE301,CSE,3,3,41.89,36.65,67.18,19.9,92.89,8.0,8.8,0,1
13,CSE303,CSE,3,2,,,67.18,19.9,92.89,8.0,8.8,0,1
13,CSE304,CSE,3,3,42.6,42.36,67.18,19.9,92.89,8.0,8.8,0,1
13,CSE305,CSE,3,3,47.94,47.49,67.18,19.9,92.89,8.0,8.8,0,1
13,CSE401,CSE,4,3,40.18,34.97,64.06,24.71,88.72,9.27,8.94,0,1
13,CSE402,CSE,4,3,38.0,35.17,64.06,24.71,88.72,9.27,8.94,0,1
13,CSE403,CSE,4,3,44.03,39.56,64.06,24.71,88.72,9.27,8.94,0,1
13,CSE404,CSE,4,3,36.99,32.46,64.06,24.71,88.72,9.27,8.94,0,1
13,CSE405,CSE,4,3,45.86,35.35,64.06,24.71,88.72,9.27,8.94,0,1
13,CSE501,CSE,5,2,,,65.91,16.96,81.34,8.4,8.78,0,1
13,CSE502,CSE,5,3,41.16,46.17,65.91,16.96,81.34,8.4,8.78,0,1
13,CSE503,CSE,5,3,45.53,42.89,65.91,16.96,81.34,8.4,8.78,0,1
13,CSE504,CSE,5,3,39.28,36.02,65.91,16.96,81.34,8.4,8.78,0,1
13,CSE505,CSE,5,3,40.93,34.21,65.91,16.96,81.34,8.4,8.78,0,1
13,CSE601,CSE,6,2,,,74.68,18.51,92.28,8.5,8.72,0,1
13,CSE602,CSE,6,3,38.43,35.12,74.68,18.51,92.28,8.5,8.72,0,1
13,CSE603,CSE,6,3,41.53,34.65,74.68,18.51,92.28,8.5,8.72,0,1
13,CSE604,CSE,6,3,29.67,29.49,74.68,18.51,92.28,8.5,8.72,0,1
13,CSE605,CSE,6,3,43.68,38.14,74.68,18.51,92.28,8.5,8.72,0,1
13,CSE701,CSE,7,2,,,51.3,24.1,75.76,8.36,8.66,0,1
13,CSE702,CSE,7,3,35.6,31.71,51.3,24.1,75.76,8.36,8.66,0,1
13,CSE703,CSE,7,3,35.03,44.31,51.3,24.1,75.76,8.36,8.66,0,1
13,CSE801,CSE,8,2,,,58.58,18.66,84.19,8.12,8.61,0,1
13,CSE802,CSE,8,3,42.58,46.75,58.58,18.66,84.19,8.12,8.61,0,1
13,CSE803,CSE,8,3,41.5,39.5,58.58,18.66,84.19,8.12,8.61,0,1
13,CSE804,CSE,8,2,,,58.58,18.66,84.19,8.12,8.61,0,1
13,CSE805,CSE,8,3,42.37,47.28,58.58,18.66,84.19,8.12,8.61,0,1
14,ECE101,ECE,1,3,32.06,31.17,70.95,19.37,94.96,,,0,1
14,ECE102,ECE,1,3,27.54,26.8,70.95,19.37,94.96,,,0,1
14,ECE103,ECE,1,3,27.37,21.58,70.95,19.37,94.96,,,0,1
14,ECE105,ECE,1,3,27.35,28.33,70.95,19.37,94.96,,,0,1
14,ECE201,ECE,2,2,,,73.94,19.1,99.05,6.25,6.25,0,1
14,ECE202,ECE,2,3,36.05,34.39,73.94,19.1,99.05,6.25,6.25,0,1
14,ECE203,ECE,2,3,28.72,25.41,73.94,19.1,99.05,6.25,6.25,0,1
14,ECE204,ECE,2,3,32.46,38.64,73.94,19.1,99.05,6.25,6.25,0,1
14,ECE205,ECE,2,3,32.07,30.85,73.94,19.1,99.05,6.25,6.25,0,1
14,ECE302,ECE,3,2,,,62.05,21.28,90.86,6.79,6.54,0,1
14,ECE304,ECE,3,4,,,62.05,21.28,90.86,6.79,6.54,0,1
14,ECE305,ECE,3,3,30.63,26.72,62.05,21.28,90.86,6.79,6.54,0,1
14,ECE402,ECE,4,3,32.33,31.58,70.1,19.08,78.25,6.44,6.51,0,1
14,ECE403,ECE,4,3,25.21,26.84,70.1,19.08,78.25,6.44,6.51,0,1
14,ECE404,ECE,4,3,23.28,26.47,70.1,19.08,78.25,6.44,6.51,0,1
14,ECE405,ECE,4,3,29.51,26.16,70.1,19.08,78.25,6.44,6.51,0,1
14,ECE501,ECE,5,3,19.24,20.77,67.78,15.91,77.71,6.0,6.38,0,1
14,ECE502,ECE,5,3,44.79,33.51,67.78,15.91,77.71,6.0,6.38,0,1
14,ECE503,ECE,5,2,,,67.78,15.91,77.71,6.0,6.38,0,1
14,ECE504,ECE,5,3,20.17,18.69,67.78,15.91,77.71,6.0,6.38,1,0
14,ECE505,ECE,5,3,28.49,26.14,67.78,15.91,77.71,6.0,6.38,1,1
14,ECE601,ECE,6,3,28.57,23.89,82.58,21.73,86.57,5.21,6.11,1,1
14,ECE602,ECE,6,3,29.25,21.22,82.58,21.73,86.57,5.21,6.11,1,1
14,ECE603,ECE,6,2,,,82.58,21.73,86.57,5.21,6.11,1,1
14,ECE604,ECE,6,3,32.13,32.71,82.58,21.73,86.57,5.21,6.11,1,1
14,ECE701,ECE,7,2,,,68.11,24.65,78.69,6.45,6.17,1,1
14,ECE702,ECE,7,3,30.34,30.71,68.11,24.65,78.69,6.45,6.17,1,1
14,ECE703,ECE,7,3,32.79,30.66,68.11,24.65,78.69,6.45,6.17,1,1
14,ECE704,ECE,7,2,,,68.11,24.65,78.69,6.45,6.17,1,1
14,ECE705,ECE,7,2,,,68.11,24.65,78.69,6.45,6.17,1,1
14,ECE801,ECE,8,2,,,74.24,21.5,85.46,7.25,6.32,1,1
14,ECE802,ECE,8,2,,,74.24,21.5,85.46,7.25,6.32,1,1
14,ECE803,ECE,8,3,29.89,31.87,74.24,21.5,85.46,7.25,6.32,1,1
14,ECE804,ECE,8,3,28.62,28.74,74.24,21.5,85.46,7.25,6.32,1,1
14,ECE805,ECE,8,3,31.34,34.1,74.24,21.5,85.46,7.25,6.32,1,1
15,EEE101,EEE,1,3,29.92,22.06,76.92,25.66,85.11,,,0,1
15,EEE102,EEE,1,2,,,76.92,25.66,85.11,,,0,1
15,EEE103,EEE,1,2,,,76.92,25.66,85.11,,,0,1
15,EEE104,EEE,1,3,48.18,,76.92,25.66,85.11,,,0,1
15,EEE105,EEE,1,3,35.68,37.16,76.92,25.66,85.11,,,0,1
15,EEE201,EEE,2,2,,,70.66,27.19,91.5,7.62,7.62,0,1
15,EEE202,EEE,2,3,44.59,29.96,70.66,27.19,91.5,7.62,7.62,0,1
15,EEE203,EEE,2,3,43.29,40.14,70.66,27.19,91.5,7.62,7.62,0,1
15,EEE204,EEE,2,3,36.7,37.64,70.66,27.19,91.5,7.62,7.62,0,1
15,EEE205,EEE,2,3,44.93,38.41,70.66,27.19,91.5,7.62,7.62,0,1
15,EEE301,EEE,3,2,,,67.85,20.71,100.0,8.43,8.04,0,1
15,EEE302,EEE,3,3,44.39,34.93,67.85,20.71,100.0,8.43,8.04,0,1
15,EEE303,EEE,3,3,28.52,22.66,67.85,20.71,100.0,8.43,8.04,0,1
15,EEE304,EEE,3,3,42.28,36.17,67.85,20.71,100.0,8.43,8.04,0,1
15,EEE305,EEE,3,2,,,67.85,20.71,100.0,8.43,8.04,0,1
15,EEE401,EEE,4,3,40.71,37.81,77.52,19.01,100.0,7.92,8.0,0,1
15,EEE402,EEE,4,2,,,77.52,19.01,100.0,7.92,8.0,0,1
15,EEE403,EEE,4,3,35.84,37.32,77.52,19.01,100.0,7.92,8.0,0,1
15,EEE405,EEE,4,3,37.78,44.7,77.52,19.01,100.0,7.92,8.0,0,1
15,EEE501,EEE,5,3,47.33,36.77,75.65,14.72,92.84,7.91,7.98,0,1
15,EEE502,EEE,5,3,32.09,31.8,75.65,14.72,92.84,7.91,7.98,0,1
15,EEE504,EEE,5,4,,,75.65,14.72,92.84,7.91,7.98,0,1
15,EEE505,EEE,5,3,40.38,37.25,75.65,14.72,92.84,7.91,7.98,0,1
15,EEE601,EEE,6,2,,,86.07,30.11,100.0,8.0,7.98,0,1
15,EEE602,EEE,6,2,,,86.07,30.11,100.0,8.0,7.98,0,1
15,EEE603,EEE,6,3,40.87,36.63,86.07,30.11,100.0,8.0,7.98,0,1
15,EEE604,EEE,6,3,31.9,36.42,86.07,30.11,100.0,8.0,7.98,1,0
15,EEE605,EEE,6,3,38.88,37.76,86.07,30.11,100.0,8.0,7.98,1,1
15,EEE701,EEE,7,3,41.15,36.38,79.27,30.99,100.0,6.62,7.75,1,1
15,EEE702,EEE,7,4,,,79.27,30.99,100.0,6.62,7.75,1,1
15,EEE704,EEE,7,2,,,79.27,30.99,100.0,6.62,7.75,1,1
15,EEE705,EEE,7,3,37.77,40.06,79.27,30.99,100.0,6.62,7.75,1,1
15,EEE801,EEE,8,3,34.82,30.62,76.07,17.69,94.1,8.33,7.83,1,1
15,EEE802,EEE,8,2,,,76.07,17.69,94.1,8.33,7.83,1,1
15,EEE803,EEE,8,4,,,76.07,17.69,94.1,8.33,7.83,1,1
15,EEE804,EEE,8,4,,,76.07,17.69,94.1,8.33,7.83,1,1
15,EEE805,EEE,8,2,,,76.07,17.69,94.1,8.33,7.83,1,1
16,EEE101,EEE,1,3,28.67,29.13,90.08,6.8,79.9,,,0,1
16,EEE102,EEE,1,2,,,90.08,6.8,79.9,,,0,1
16,EEE103,EEE,1,2,,,90.08,6.8,79.9,,,0,1
16,EEE104,EEE,1,3,32.01,27.97,90.08,6.8,79.9,,,0,1
16,EEE105,EEE,1,3,38.96,36.99,90.08,6.8,79.9,,,0,1
16,EEE201,EEE,2,2,,,81.03,18.4,68.79,7.15,7.15,0,1
16,EEE202,EEE,2,3,36.65,41.58,81.03,18.4,68.79,7.15,7.15,0,1
16,EEE203,EEE,2,3,31.54,29.25,81.03,18.4,68.79,7.15,7.15,0,1
16,EEE204,EEE,2,3,,35.03,81.03,18.4,68.79,7.15,7.15,0,1
16,EEE205,EEE,2,3,28.25,24.78,81.03,18.4,68.79,7.15,7.15,0,1
16,EEE301,EEE,3,2,,,68.0,15.86,88.22,6.71,6.93,0,1
16,EEE302,EEE,3,3,36.99,34.76,68.0,15.86,88.22,6.71,6.93,0,1
16,EEE303,EEE,3,3,24.53,29.06,68.0,15.86,88.22,6.71,6.93,0,1
16,EEE304,EEE,3,3,28.37,22.77,68.0,15.86,88.22,6.71,6.93,0,1
16,EEE305,EEE,3,2,,,68.0,15.86,88.22,6.71,6.93,0,1
16,EEE401,EEE,4,3,34.64,30.54,82.5,9.79,75.55,7.46,7.1,0,1
16,EEE402,EEE,4,2,,,82.5,9.79,75.55,7.46,7.1,0,1
16,EEE403,EEE,4,3,37.28,35.29,82.5,9.79,75.55,7.46,7.1,0,1
16,EEE405,EEE,4,3,38.31,40.17,82.5,9.79,75.55,7.46,7.1,0,1
16,EEE501,EEE,5,3,28.87,28.91,84.16,13.78,79.74,7.27,7.14,0,1
16,EEE502,EEE,5,3,30.5,29.78,84.16,13.78,79.74,7.27,7.14,0,1
16,EEE504,EEE,5,4,,,84.16,13.78,79.74,7.27,7.14,0,1
16,EEE505,EEE,5,3,33.38,30.61,84.16,13.78,79.74,7.27,7.14,0,1
16,EEE601,EEE,6,2,,,84.08,15.34,84.63,7.31,7.17,0,1
16,EEE602,EEE,6,2,,,84.08,15.34,84.63,7.31,7.17,0,1
16,EEE603,EEE,6,3,38.56,37.2,84.08,15.34,84.63,7.31,7.17,0,1
16,EEE604,EEE,6,3,29.4,26.18,84.08,15.34,84.63,7.31,7.17,0,1
16,EEE605,EEE,6,3,31.41,40.61,84.08,15.34,84.63,7.31,7.17,0,1
16,EEE701,EEE,7,3,39.26,36.33,79.26,7.95,85.82,7.23,7.18,0,1
16,EEE702,EEE,7,4,,,79.26,7.95,85.82,7.23,7.18,0,1
16,EEE704,EEE,7,2,,,79.26,7.95,85.82,7.23,7.18,0,1
16,EEE705,EEE,7,3,34.64,29.69,79.26,7.95,85.82,7.23,7.18,0,1
16,EEE801,EEE,8,3,,33.77,70.86,17.83,83.11,6.92,7.15,0,1
16,EEE802,EEE,8,2,,,70.86,17.83,83.11,6.92,7.15,0,1
16,EEE803,EEE,8,4,,,70.86,17.83,83.11,6.92,7.15,0,1
16,EEE804,EEE,8,4,,,70.86,17.83,83.11,6.92,7.15,0,1
16,EEE805,EEE,8,2,,,70.86,17.83,83.11,6.92,7.15,0,1
17,EEE101,EEE,1,3,38.24,42.57,54.98,18.34,72.39,,,0,1
17,EEE102,EEE,1,2,,,54.98,18.34,72.39,,,0,1
17,EEE103,EEE,1,2,,,54.98,18.34,72.39,,,0,1
17,EEE104,EEE,1,3,50.0,45.55,54.98,18.34,72.39,,,0,1
17,EEE105,EEE,1,3,50.0,47.66,54.98,18.34,72.39,,,0,1
17,EEE201,EEE,2,2,,,48.61,21.92,95.27,9.77,9.77,0,1
17,EEE202,EEE,2,3,50.0,44.62,48.61,21.92,95.27,9.77,9.77,0,1
17,EEE203,EEE,2,3,50.0,49.47,48.61,21.92,95.27,9.77,9.77,0,1
17,EEE204,EEE,2,3,50.0,48.84,48.61,21.92,95.27,9.77,9.77,0,1
17,EEE205,EEE,2,3,41.48,41.64,48.61,21.92,95.27,9.77,9.77,0,1
17,EEE301,EEE,3,2,,,50.91,23.13,85.37,9.79,9.78,0,1
17,EEE302,EEE,3,3,50.0,47.94,50.91,23.13,85.37,9.79,9.78,0,1
17,EEE303,EEE,3,3,50.0,47.79,50.91,23.13,85.37,9.79,9.78,0,1
17,EEE304,EEE,3,3,46.94,46.3,50.91,23.13,85.37,9.79,9.78,0,1
17,EEE305,EEE,3,2,,,50.91,23.13,85.37,9.79,9.78,0,1
17,EEE401,EEE,4,3,50.0,50.0,60.15,13.76,84.05,10.0,9.85,0,1
17,EEE402,EEE,4,2,,,60.15,13.76,84.05,10.0,9.85,0,1
17,EEE403,EEE,4,3,49.08,48.44,60.15,13.76,84.05,10.0,9.85,0,1
17,EEE405,EEE,4,3,45.65,40.12,60.15,13.76,84.05,10.0,9.85,0,1
17,EEE501,EEE,5,3,50.0,50.0,46.71,19.28,90.28,10.0,9.88,0,1
17,EEE502,EEE,5,3,44.04,45.0,46.71,19.28,90.28,10.0,9.88,0,1
17,EEE504,EEE,5,4,,,46.71,19.28,90.28,10.0,9.88,0,1
17,EEE505,EEE,5,3,48.99,45.01,46.71,19.28,90.28,10.0,9.88,0,1
17,EEE601,EEE,6,2,,,55.83,29.01,87.79,9.77,9.86,0,1
17,EEE602,EEE,6,2,,,55.83,29.01,87.79,9.77,9.86,0,1
17,EEE603,EEE,6,3,48.92,46.56,55.83,29.01,87.79,9.77,9.86,0,1
17,EEE604,EEE,6,3,50.0,50.0,55.83,29.01,87.79,9.77,9.86,0,1
17,EEE605,EEE,6,3,48.85,48.32,55.83,29.01,87.79,9.77,9.86,0,1
17,EEE701,EEE,7,3,50.0,50.0,52.28,27.47,88.04,10.0,9.88,0,1
17,EEE702,EEE,7,4,,,52.28,27.47,88.04,10.0,9.88,0,1
17,EEE704,EEE,7,2,,,52.28,27.47,88.04,10.0,9.88,0,1
17,EEE705,EEE,7,3,44.97,49.7,52.28,27.47,88.04,10.0,9.88,0,1
17,EEE801,EEE,8,3,50.0,47.94,46.17,17.97,84.25,10.0,9.9,0,1
17,EEE802,EEE,8,2,,,46.17,17.97,84.25,10.0,9.9,0,1
17,EEE803,EEE,8,4,,,46.17,17.97,84.25,10.0,9.9,0,1
17,EEE804,EEE,8,4,,,46.17,17.97,84.25,10.0,9.9,0,1
17,EEE805,EEE,8,2,,,46.17,17.97,84.25,10.0,9.9,0,1
18,CSE101,CSE,1,3,38.46,41.85,82.35,9.09,85.41,,,0,1
18,CSE103,CSE,1,2,,,82.35,9.09,85.41,,,0,1
18,CSE104,CSE,1,3,40.98,47.84,82.35,9.09,85.41,,,0,1
18,CSE105,CSE,1,3,37.6,47.66,82.35,9.09,85.41,,,0,1
18,CSE201,CSE,2,3,41.12,39.01,77.6,16.74,74.9,9.27,9.27,0,1
18,CSE202,CSE,2,3,48.27,43.47,77.6,16.74,74.9,9.27,9.27,0,1
18,CSE203,CSE,2,4,,,77.6,16.74,74.9,9.27,9.27,0,1
18,CSE204,CSE,2,2,,,77.6,16.74,74.9,9.27,9.27,0,1
18,CSE205,CSE,2,2,,,77.6,16.74,74.9,9.27,9.27,0,1
18,CSE301,CSE,3,3,40.17,44.06,71.66,15.52,69.75,9.36,9.32,0,1
18,CSE303,CSE,3,2,,,71.66,15.52,69.75,9.36,9.32,0,1
18,CSE304,CSE,3,3,38.03,35.26,71.66,15.52,69.75,9.36,9.32,0,1
18,CSE305,CSE,3,3,45.98,50.0,71.66,15.52,69.75,9.36,9.32,0,1
18,CSE401,CSE,4,3,45.97,45.5,74.8,16.37,77.82,9.18,9.28,0,1
18,CSE402,CSE,4,3,41.55,36.54,74.8,16.37,77.82,9.18,9.28,0,1
18,CSE403,CSE,4,3,44.26,49.87,74.8,16.37,77.82,9.18,9.28,0,1
18,CSE404,CSE,4,3,48.59,47.93,74.8,16.37,77.82,9.18,9.28,0,1
18,CSE405,CSE,4,3,38.2,35.41,74.8,16.37,77.82,9.18,9.28,0,1
18,CSE501,CSE,5,2,,,80.73,10.23,78.78,9.0,9.2,0,1
18,CSE502,CSE,5,3,46.8,45.45,80.73,10.23,78.78,9.0,9.2,0,1
18,CSE503,CSE,5,3,37.11,43.51,80.73,10.23,78.78,9.0,9.2,0,1
18,CSE504,CSE,5,3,45.54,50.0,80.73,10.23,78.78,9.0,9.2,0,1
18,CSE505,CSE,5,3,43.1,49.51,80.73,10.23,78.78,9.0,9.2,0,1
